iso_code,continent,location,date,new_cases_smoothed_per_million,people_vaccinated_per_hundred
BGD,Asia,Bangladesh,2020-09-10,11.523,0.0
BGD,Asia,Bangladesh,2020-09-11,11.404,0.0
BGD,Asia,Bangladesh,2020-09-12,10.825,0.0
BGD,Asia,Bangladesh,2020-09-13,10.724,0.0
BGD,Asia,Bangladesh,2020-09-14,10.386,0.0
BGD,Asia,Bangladesh,2020-09-15,10.24,0.0
BGD,Asia,Bangladesh,2020-09-16,10.056,0.0
BGD,Asia,Bangladesh,2020-09-17,9.797,0.0
BGD,Asia,Bangladesh,2020-09-18,9.579,0.0
BGD,Asia,Bangladesh,2020-09-19,9.826,0.0
BGD,Asia,Bangladesh,2020-09-20,9.887,0.0
BGD,Asia,Bangladesh,2020-09-21,9.792,0.0
BGD,Asia,Bangladesh,2020-09-22,9.648,0.0
BGD,Asia,Bangladesh,2020-09-23,9.692,0.0
BGD,Asia,Bangladesh,2020-09-24,9.646,0.0
BGD,Asia,Bangladesh,2020-09-25,9.509,0.0
BGD,Asia,Bangladesh,2020-09-26,9.109,0.0
BGD,Asia,Bangladesh,2020-09-27,8.874,0.0
BGD,Asia,Bangladesh,2020-09-28,8.617,0.0
BGD,Asia,Bangladesh,2020-09-29,8.557,0.0
BGD,Asia,Bangladesh,2020-09-30,8.358,0.0
BGD,Asia,Bangladesh,2020-10-01,8.33,0.0
BGD,Asia,Bangladesh,2020-10-02,8.341,0.0
BGD,Asia,Bangladesh,2020-10-03,8.407,0.0
BGD,Asia,Bangladesh,2020-10-04,8.277,0.0
BGD,Asia,Bangladesh,2020-10-05,8.307,0.0
BGD,Asia,Bangladesh,2020-10-06,8.317,0.0
BGD,Asia,Bangladesh,2020-10-07,8.39,0.0
BGD,Asia,Bangladesh,2020-10-08,8.332,0.0
BGD,Asia,Bangladesh,2020-10-09,8.229,0.0
BGD,Asia,Bangladesh,2020-10-10,8.248,0.0
BGD,Asia,Bangladesh,2020-10-11,8.307,0.0
BGD,Asia,Bangladesh,2020-10-12,8.333,0.0
BGD,Asia,Bangladesh,2020-10-13,8.366,0.0
BGD,Asia,Bangladesh,2020-10-14,8.508,0.0
BGD,Asia,Bangladesh,2020-10-15,8.646,0.0
BGD,Asia,Bangladesh,2020-10-16,8.862,0.0
BGD,Asia,Bangladesh,2020-10-17,8.867,0.0
BGD,Asia,Bangladesh,2020-10-18,8.937,0.0
BGD,Asia,Bangladesh,2020-10-19,9.08,0.0
BGD,Asia,Bangladesh,2020-10-20,8.944,0.0
BGD,Asia,Bangladesh,2020-10-21,8.824,0.0
BGD,Asia,Bangladesh,2020-10-22,8.907,0.0
BGD,Asia,Bangladesh,2020-10-23,8.958,0.0
BGD,Asia,Bangladesh,2020-10-24,8.858,0.0
BGD,Asia,Bangladesh,2020-10-25,8.888,0.0
BGD,Asia,Bangladesh,2020-10-26,8.713,0.0
BGD,Asia,Bangladesh,2020-10-27,8.674,0.0
BGD,Asia,Bangladesh,2020-10-28,8.629,0.0
BGD,Asia,Bangladesh,2020-10-29,8.616,0.0
BGD,Asia,Bangladesh,2020-10-30,8.632,0.0
BGD,Asia,Bangladesh,2020-10-31,8.828,0.0
BGD,Asia,Bangladesh,2020-11-01,9.053,0.0
BGD,Asia,Bangladesh,2020-11-02,9.314,0.0
BGD,Asia,Bangladesh,2020-11-03,9.595,0.0
BGD,Asia,Bangladesh,2020-11-04,9.616,0.0
BGD,Asia,Bangladesh,2020-11-05,9.755,0.0
BGD,Asia,Bangladesh,2020-11-06,9.638,0.0
BGD,Asia,Bangladesh,2020-11-07,9.611,0.0
BGD,Asia,Bangladesh,2020-11-08,9.53,0.0
BGD,Asia,Bangladesh,2020-11-09,9.484,0.0
BGD,Asia,Bangladesh,2020-11-10,9.518,0.0
BGD,Asia,Bangladesh,2020-11-11,9.706,0.0
BGD,Asia,Bangladesh,2020-11-12,9.708,0.0
BGD,Asia,Bangladesh,2020-11-13,9.967,0.0
BGD,Asia,Bangladesh,2020-11-14,10.177,0.0
BGD,Asia,Bangladesh,2020-11-15,10.492,0.0
BGD,Asia,Bangladesh,2020-11-16,10.887,0.0
BGD,Asia,Bangladesh,2020-11-17,11.332,0.0
BGD,Asia,Bangladesh,2020-11-18,11.66,0.0
BGD,Asia,Bangladesh,2020-11-19,12.11,0.0
BGD,Asia,Bangladesh,2020-11-20,12.551,0.0
BGD,Asia,Bangladesh,2020-11-21,12.825,0.0
BGD,Asia,Bangladesh,2020-11-22,13.018,0.0
BGD,Asia,Bangladesh,2020-11-23,13.261,0.0
BGD,Asia,Bangladesh,2020-11-24,13.277,0.0
BGD,Asia,Bangladesh,2020-11-25,13.316,0.0
BGD,Asia,Bangladesh,2020-11-26,13.254,0.0
BGD,Asia,Bangladesh,2020-11-27,13.252,0.0
BGD,Asia,Bangladesh,2020-11-28,13.305,0.0
BGD,Asia,Bangladesh,2020-11-29,13.069,0.0
BGD,Asia,Bangladesh,2020-11-30,13.161,0.0
BGD,Asia,Bangladesh,2020-12-01,13.215,0.0
BGD,Asia,Bangladesh,2020-12-02,13.252,0.0
BGD,Asia,Bangladesh,2020-12-03,13.273,0.0
BGD,Asia,Bangladesh,2020-12-04,13.254,0.0
BGD,Asia,Bangladesh,2020-12-05,13.159,0.0
BGD,Asia,Bangladesh,2020-12-06,13.131,0.0
BGD,Asia,Bangladesh,2020-12-07,12.848,0.0
BGD,Asia,Bangladesh,2020-12-08,12.769,0.0
BGD,Asia,Bangladesh,2020-12-09,12.735,0.0
BGD,Asia,Bangladesh,2020-12-10,12.34,0.0
BGD,Asia,Bangladesh,2020-12-11,12.021,0.0
BGD,Asia,Bangladesh,2020-12-12,11.614,0.0
BGD,Asia,Bangladesh,2020-12-13,11.266,0.0
BGD,Asia,Bangladesh,2020-12-14,10.92,0.0
BGD,Asia,Bangladesh,2020-12-15,10.638,0.0
BGD,Asia,Bangladesh,2020-12-16,10.181,0.0
BGD,Asia,Bangladesh,2020-12-17,9.55,0.0
BGD,Asia,Bangladesh,2020-12-18,9.059,0.0
BGD,Asia,Bangladesh,2020-12-19,9.006,0.0
BGD,Asia,Bangladesh,2020-12-20,8.83,0.0
BGD,Asia,Bangladesh,2020-12-21,8.545,0.0
BGD,Asia,Bangladesh,2020-12-22,8.06,0.0
BGD,Asia,Bangladesh,2020-12-23,7.83,0.0
BGD,Asia,Bangladesh,2020-12-24,7.917,0.0
BGD,Asia,Bangladesh,2020-12-25,7.783,0.0
BGD,Asia,Bangladesh,2020-12-26,7.407,0.0
BGD,Asia,Bangladesh,2020-12-27,7.317,0.0
BGD,Asia,Bangladesh,2020-12-28,6.85,0.0
BGD,Asia,Bangladesh,2020-12-29,6.731,0.0
BGD,Asia,Bangladesh,2020-12-30,6.617,0.0
BGD,Asia,Bangladesh,2020-12-31,6.426,0.0
BGD,Asia,Bangladesh,2021-01-01,6.276,0.0
BGD,Asia,Bangladesh,2021-01-02,6.146,0.0
BGD,Asia,Bangladesh,2021-01-03,5.96,0.0
BGD,Asia,Bangladesh,2021-01-04,5.941,0.0
BGD,Asia,Bangladesh,2021-01-05,5.776,0.0
BGD,Asia,Bangladesh,2021-01-06,5.553,0.0
BGD,Asia,Bangladesh,2021-01-07,5.547,0.0
BGD,Asia,Bangladesh,2021-01-08,5.369,0.0
BGD,Asia,Bangladesh,2021-01-09,5.376,0.0
BGD,Asia,Bangladesh,2021-01-10,5.581,0.0
BGD,Asia,Bangladesh,2021-01-11,5.528,0.0
BGD,Asia,Bangladesh,2021-01-12,5.291,0.0
BGD,Asia,Bangladesh,2021-01-13,5.215,0.0
BGD,Asia,Bangladesh,2021-01-14,5.047,0.0
BGD,Asia,Bangladesh,2021-01-15,5.027,0.0
BGD,Asia,Bangladesh,2021-01-16,4.928,0.0
BGD,Asia,Bangladesh,2021-01-17,4.492,0.0
BGD,Asia,Bangladesh,2021-01-18,4.361,0.0
BGD,Asia,Bangladesh,2021-01-19,4.347,0.0
BGD,Asia,Bangladesh,2021-01-20,4.144,0.0
BGD,Asia,Bangladesh,2021-01-21,3.945,0.0
BGD,Asia,Bangladesh,2021-01-22,3.821,0.0
BGD,Asia,Bangladesh,2021-01-23,3.698,0.0
BGD,Asia,Bangladesh,2021-01-24,3.615,0.0
BGD,Asia,Bangladesh,2021-01-25,3.532,0.0
BGD,Asia,Bangladesh,2021-01-26,3.37,0.0
BGD,Asia,Bangladesh,2021-01-27,3.259,0.0
BGD,Asia,Bangladesh,2021-01-28,3.194,0.0
BGD,Asia,Bangladesh,2021-01-29,3.051,0.02
BGD,Asia,Bangladesh,2021-01-30,2.987,0.02
BGD,Asia,Bangladesh,2021-01-31,2.897,0.02
BGD,Asia,Bangladesh,2021-02-01,2.759,0.02
BGD,Asia,Bangladesh,2021-02-02,2.768,0.02
BGD,Asia,Bangladesh,2021-02-03,2.69,0.02
BGD,Asia,Bangladesh,2021-02-04,2.669,0.02
BGD,Asia,Bangladesh,2021-02-05,2.653,0.02
BGD,Asia,Bangladesh,2021-02-06,2.602,0.02
BGD,Asia,Bangladesh,2021-02-07,2.536,0.02
BGD,Asia,Bangladesh,2021-02-08,2.425,0.11
BGD,Asia,Bangladesh,2021-02-09,2.306,0.11
BGD,Asia,Bangladesh,2021-02-10,2.262,0.21
BGD,Asia,Bangladesh,2021-02-11,2.169,0.45
BGD,Asia,Bangladesh,2021-02-12,2.177,0.45
BGD,Asia,Bangladesh,2021-02-13,2.165,0.45
BGD,Asia,Bangladesh,2021-02-14,2.195,0.55
BGD,Asia,Bangladesh,2021-02-15,2.307,0.69
BGD,Asia,Bangladesh,2021-02-16,2.315,0.83
BGD,Asia,Bangladesh,2021-02-17,2.363,0.96
BGD,Asia,Bangladesh,2021-02-18,2.374,1.12
BGD,Asia,Bangladesh,2021-02-19,2.341,1.26
BGD,Asia,Bangladesh,2021-02-20,2.392,1.26
BGD,Asia,Bangladesh,2021-02-21,2.393,1.4
BGD,Asia,Bangladesh,2021-02-22,2.324,1.4
BGD,Asia,Bangladesh,2021-02-23,2.326,1.51
BGD,Asia,Bangladesh,2021-02-24,2.313,1.62
BGD,Asia,Bangladesh,2021-02-25,2.33,1.73
BGD,Asia,Bangladesh,2021-02-26,2.385,1.81
BGD,Asia,Bangladesh,2021-02-27,2.435,1.81
BGD,Asia,Bangladesh,2021-02-28,2.485,1.89
BGD,Asia,Bangladesh,2021-03-01,2.675,2.03
BGD,Asia,Bangladesh,2021-03-02,2.776,2.03
BGD,Asia,Bangladesh,2021-03-03,2.937,2.17
BGD,Asia,Bangladesh,2021-03-04,3.118,2.17
BGD,Asia,Bangladesh,2021-03-05,3.262,2.24
BGD,Asia,Bangladesh,2021-03-06,3.377,2.24
BGD,Asia,Bangladesh,2021-03-07,3.569,2.24
BGD,Asia,Bangladesh,2021-03-08,3.794,2.44
BGD,Asia,Bangladesh,2021-03-09,4.139,2.44
BGD,Asia,Bangladesh,2021-03-10,4.489,2.56
BGD,Asia,Bangladesh,2021-03-11,4.864,2.56
BGD,Asia,Bangladesh,2021-03-12,5.238,2.67
BGD,Asia,Bangladesh,2021-03-13,5.649,2.67
BGD,Asia,Bangladesh,2021-03-14,6.128,2.67
BGD,Asia,Bangladesh,2021-03-15,6.933,2.78
BGD,Asia,Bangladesh,2021-03-16,7.633,2.78
BGD,Asia,Bangladesh,2021-03-17,8.368,2.85
BGD,Asia,Bangladesh,2021-03-18,9.354,2.85
BGD,Asia,Bangladesh,2021-03-19,10.076,2.89
BGD,Asia,Bangladesh,2021-03-20,10.817,2.89
BGD,Asia,Bangladesh,2021-03-21,11.696,2.98
BGD,Asia,Bangladesh,2021-03-22,12.594,2.98
BGD,Asia,Bangladesh,2021-03-23,14.186,3.08
BGD,Asia,Bangladesh,2021-03-24,15.662,3.08
BGD,Asia,Bangladesh,2021-03-25,16.877,3.12
BGD,Asia,Bangladesh,2021-03-26,18.471,3.23
BGD,Asia,Bangladesh,2021-03-27,20.038,3.23
BGD,Asia,Bangladesh,2021-03-28,21.544,3.23
BGD,Asia,Bangladesh,2021-03-29,23.601,3.23
BGD,Asia,Bangladesh,2021-03-30,24.892,3.26
BGD,Asia,Bangladesh,2021-03-31,26.445,3.26
BGD,Asia,Bangladesh,2021-04-01,28.945,3.29
BGD,Asia,Bangladesh,2021-04-02,31.628,3.31
BGD,Asia,Bangladesh,2021-04-03,33.371,3.31
BGD,Asia,Bangladesh,2021-04-04,36.129,3.34
BGD,Asia,Bangladesh,2021-04-05,37.772,3.36
BGD,Asia,Bangladesh,2021-04-06,39.655,3.36
BRB,North America,Barbados,2020-03-17,6.96,1.56
BRB,North America,Barbados,2020-03-18,6.96,1.56
BRB,North America,Barbados,2020-03-19,6.96,1.56
BRB,North America,Barbados,2020-03-20,6.96,1.56
BRB,North America,Barbados,2020-03-21,6.96,1.56
BRB,North America,Barbados,2020-03-22,6.96,1.56
BRB,North America,Barbados,2020-03-23,8.451,1.56
BRB,North America,Barbados,2020-03-24,7.954,1.56
BRB,North America,Barbados,2020-03-25,7.954,1.56
BRB,North America,Barbados,2020-03-26,6.463,1.56
BRB,North America,Barbados,2020-03-27,9.445,1.56
BRB,North America,Barbados,2020-03-28,9.942,1.56
BRB,North America,Barbados,2020-03-29,9.445,1.56
BRB,North America,Barbados,2020-03-30,7.954,1.56
BRB,North America,Barbados,2020-03-31,7.954,1.56
BRB,North America,Barbados,2020-04-01,7.954,1.56
BRB,North America,Barbados,2020-04-02,13.919,1.56
BRB,North America,Barbados,2020-04-03,13.422,1.56
BRB,North America,Barbados,2020-04-04,12.925,1.56
BRB,North America,Barbados,2020-04-05,11.434,1.56
BRB,North America,Barbados,2020-04-06,13.422,1.56
BRB,North America,Barbados,2020-04-07,14.416,1.56
BRB,North America,Barbados,2020-04-08,14.416,1.56
BRB,North America,Barbados,2020-04-09,9.942,1.56
BRB,North America,Barbados,2020-04-10,7.954,1.56
BRB,North America,Barbados,2020-04-11,7.954,1.56
BRB,North America,Barbados,2020-04-12,7.457,1.56
BRB,North America,Barbados,2020-04-13,5.965,1.56
BRB,North America,Barbados,2020-04-14,4.474,1.56
BRB,North America,Barbados,2020-04-15,4.971,1.56
BRB,North America,Barbados,2020-04-16,4.474,1.56
BRB,North America,Barbados,2020-04-17,3.977,1.56
BRB,North America,Barbados,2020-04-18,3.48,1.56
BRB,North America,Barbados,2020-04-19,1.988,1.56
BRB,North America,Barbados,2020-04-20,1.491,1.56
BRB,North America,Barbados,2020-04-21,1.491,1.56
BRB,North America,Barbados,2020-04-22,0.994,1.56
BRB,North America,Barbados,2020-04-23,0.497,1.56
BRB,North America,Barbados,2020-04-24,0.994,1.56
BRB,North America,Barbados,2020-04-25,1.988,1.56
BRB,North America,Barbados,2020-04-26,1.988,1.56
BRB,North America,Barbados,2020-04-27,2.486,1.56
BRB,North America,Barbados,2020-04-28,2.486,1.56
BRB,North America,Barbados,2020-04-29,2.486,1.56
BRB,North America,Barbados,2020-04-30,2.486,1.56
BRB,North America,Barbados,2020-05-01,1.988,1.56
BRB,North America,Barbados,2020-05-02,0.994,1.56
BRB,North America,Barbados,2020-05-03,1.491,1.56
BRB,North America,Barbados,2020-05-04,0.994,1.56
BRB,North America,Barbados,2020-05-05,0.994,1.56
BRB,North America,Barbados,2020-05-06,0.994,1.56
BRB,North America,Barbados,2020-05-07,0.497,1.56
BRB,North America,Barbados,2020-05-08,0.994,1.56
BRB,North America,Barbados,2020-05-09,1.491,1.56
BRB,North America,Barbados,2020-05-10,0.994,1.56
BRB,North America,Barbados,2020-05-11,0.994,1.56
BRB,North America,Barbados,2020-05-12,1.491,1.56
BRB,North America,Barbados,2020-05-13,1.491,1.56
BRB,North America,Barbados,2020-05-14,1.491,1.56
BRB,North America,Barbados,2020-05-15,0.994,1.56
BRB,North America,Barbados,2020-05-16,0.994,1.56
BRB,North America,Barbados,2020-05-17,1.988,1.56
BRB,North America,Barbados,2020-05-18,1.988,1.56
BRB,North America,Barbados,2020-05-19,2.486,1.56
BRB,North America,Barbados,2020-05-20,2.486,1.56
BRB,North America,Barbados,2020-05-21,2.486,1.56
BRB,North America,Barbados,2020-05-22,2.486,1.56
BRB,North America,Barbados,2020-05-23,2.983,1.56
BRB,North America,Barbados,2020-05-24,1.988,1.56
BRB,North America,Barbados,2020-05-25,1.988,1.56
BRB,North America,Barbados,2020-05-26,0.994,1.56
BRB,North America,Barbados,2020-05-27,0.994,1.56
BRB,North America,Barbados,2020-05-28,0.994,1.56
BRB,North America,Barbados,2020-05-29,0.994,1.56
BRB,North America,Barbados,2020-05-30,0.0,1.56
BRB,North America,Barbados,2020-05-31,0.0,1.56
BRB,North America,Barbados,2020-06-01,0.0,1.56
BRB,North America,Barbados,2020-06-02,0.0,1.56
BRB,North America,Barbados,2020-06-03,0.0,1.56
BRB,North America,Barbados,2020-06-04,0.0,1.56
BRB,North America,Barbados,2020-06-05,0.0,1.56
BRB,North America,Barbados,2020-06-06,0.0,1.56
BRB,North America,Barbados,2020-06-07,0.0,1.56
BRB,North America,Barbados,2020-06-08,0.0,1.56
BRB,North America,Barbados,2020-06-09,0.0,1.56
BRB,North America,Barbados,2020-06-10,1.988,1.56
BRB,North America,Barbados,2020-06-11,1.988,1.56
BRB,North America,Barbados,2020-06-12,1.988,1.56
BRB,North America,Barbados,2020-06-13,1.988,1.56
BRB,North America,Barbados,2020-06-14,1.988,1.56
BRB,North America,Barbados,2020-06-15,2.486,1.56
BRB,North America,Barbados,2020-06-16,2.486,1.56
BRB,North America,Barbados,2020-06-17,0.497,1.56
BRB,North America,Barbados,2020-06-18,0.497,1.56
BRB,North America,Barbados,2020-06-19,0.497,1.56
BRB,North America,Barbados,2020-06-20,0.497,1.56
BRB,North America,Barbados,2020-06-21,0.497,1.56
BRB,North America,Barbados,2020-06-22,0.0,1.56
BRB,North America,Barbados,2020-06-23,0.0,1.56
BRB,North America,Barbados,2020-06-24,0.0,1.56
BRB,North America,Barbados,2020-06-25,0.0,1.56
BRB,North America,Barbados,2020-06-26,0.0,1.56
BRB,North America,Barbados,2020-06-27,0.0,1.56
BRB,North America,Barbados,2020-06-28,0.0,1.56
BRB,North America,Barbados,2020-06-29,0.0,1.56
BRB,North America,Barbados,2020-06-30,0.0,1.56
BRB,North America,Barbados,2020-07-01,0.0,1.56
BRB,North America,Barbados,2020-07-02,0.0,1.56
BRB,North America,Barbados,2020-07-03,0.0,1.56
BRB,North America,Barbados,2020-07-04,0.0,1.56
BRB,North America,Barbados,2020-07-05,0.497,1.56
BRB,North America,Barbados,2020-07-06,0.497,1.56
BRB,North America,Barbados,2020-07-07,0.497,1.56
BRB,North America,Barbados,2020-07-08,0.497,1.56
BRB,North America,Barbados,2020-07-09,0.497,1.56
BRB,North America,Barbados,2020-07-10,0.497,1.56
BRB,North America,Barbados,2020-07-11,2.983,1.56
BRB,North America,Barbados,2020-07-12,2.486,1.56
BRB,North America,Barbados,2020-07-13,2.486,1.56
BRB,North America,Barbados,2020-07-14,2.486,1.56
BRB,North America,Barbados,2020-07-15,2.983,1.56
BRB,North America,Barbados,2020-07-16,2.983,1.56
BRB,North America,Barbados,2020-07-17,2.983,1.56
BRB,North America,Barbados,2020-07-18,0.497,1.56
BRB,North America,Barbados,2020-07-19,0.994,1.56
BRB,North America,Barbados,2020-07-20,1.491,1.56
BRB,North America,Barbados,2020-07-21,1.491,1.56
BRB,North America,Barbados,2020-07-22,0.994,1.56
BRB,North America,Barbados,2020-07-23,0.994,1.56
BRB,North America,Barbados,2020-07-24,1.988,1.56
BRB,North America,Barbados,2020-07-25,1.988,1.56
BRB,North America,Barbados,2020-07-26,2.486,1.56
BRB,North America,Barbados,2020-07-27,1.988,1.56
BRB,North America,Barbados,2020-07-28,1.988,1.56
BRB,North America,Barbados,2020-07-29,1.988,1.56
BRB,North America,Barbados,2020-07-30,1.988,1.56
BRB,North America,Barbados,2020-07-31,0.994,1.56
BRB,North America,Barbados,2020-08-01,6.96,1.56
BRB,North America,Barbados,2020-08-02,10.937,1.56
BRB,North America,Barbados,2020-08-03,10.937,1.56
BRB,North America,Barbados,2020-08-04,10.937,1.56
BRB,North America,Barbados,2020-08-05,11.434,1.56
BRB,North America,Barbados,2020-08-06,11.434,1.56
BRB,North America,Barbados,2020-08-07,13.919,1.56
BRB,North America,Barbados,2020-08-08,7.954,1.56
BRB,North America,Barbados,2020-08-09,4.971,1.56
BRB,North America,Barbados,2020-08-10,4.971,1.56
BRB,North America,Barbados,2020-08-11,5.468,1.56
BRB,North America,Barbados,2020-08-12,5.468,1.56
BRB,North America,Barbados,2020-08-13,5.468,1.56
BRB,North America,Barbados,2020-08-14,4.971,1.56
BRB,North America,Barbados,2020-08-15,5.965,1.56
BRB,North America,Barbados,2020-08-16,4.474,1.56
BRB,North America,Barbados,2020-08-17,4.971,1.56
BRB,North America,Barbados,2020-08-18,4.971,1.56
BRB,North America,Barbados,2020-08-19,5.468,1.56
BRB,North America,Barbados,2020-08-20,5.965,1.56
BRB,North America,Barbados,2020-08-21,4.474,1.56
BRB,North America,Barbados,2020-08-22,3.977,1.56
BRB,North America,Barbados,2020-08-23,4.971,1.56
BRB,North America,Barbados,2020-08-24,4.474,1.56
BRB,North America,Barbados,2020-08-25,5.468,1.56
BRB,North America,Barbados,2020-08-26,4.971,1.56
BRB,North America,Barbados,2020-08-27,4.474,1.56
BRB,North America,Barbados,2020-08-28,4.474,1.56
BRB,North America,Barbados,2020-08-29,5.965,1.56
BRB,North America,Barbados,2020-08-30,5.965,1.56
BRB,North America,Barbados,2020-08-31,6.463,1.56
BRB,North America,Barbados,2020-09-01,5.965,1.56
BRB,North America,Barbados,2020-09-02,5.468,1.56
BRB,North America,Barbados,2020-09-03,5.965,1.56
BRB,North America,Barbados,2020-09-04,5.965,1.56
BRB,North America,Barbados,2020-09-05,3.977,1.56
BRB,North America,Barbados,2020-09-06,2.486,1.56
BRB,North America,Barbados,2020-09-07,2.486,1.56
BRB,North America,Barbados,2020-09-08,1.988,1.56
BRB,North America,Barbados,2020-09-09,1.988,1.56
BRB,North America,Barbados,2020-09-10,1.491,1.56
BRB,North America,Barbados,2020-09-11,0.994,1.56
BRB,North America,Barbados,2020-09-12,0.994,1.56
BRB,North America,Barbados,2020-09-13,1.491,1.56
BRB,North America,Barbados,2020-09-14,1.988,1.56
BRB,North America,Barbados,2020-09-15,1.988,1.56
BRB,North America,Barbados,2020-09-16,2.486,1.56
BRB,North America,Barbados,2020-09-17,2.486,1.56
BRB,North America,Barbados,2020-09-18,2.486,1.56
BRB,North America,Barbados,2020-09-19,2.486,1.56
BRB,North America,Barbados,2020-09-20,3.977,1.56
BRB,North America,Barbados,2020-09-21,2.983,1.56
BRB,North America,Barbados,2020-09-22,2.486,1.56
BRB,North America,Barbados,2020-09-23,1.988,1.56
BRB,North America,Barbados,2020-09-24,1.988,1.56
BRB,North America,Barbados,2020-09-25,2.486,1.56
BRB,North America,Barbados,2020-09-26,2.486,1.56
BRB,North America,Barbados,2020-09-27,0.497,1.56
BRB,North America,Barbados,2020-09-28,0.497,1.56
BRB,North America,Barbados,2020-09-29,0.497,1.56
BRB,North America,Barbados,2020-09-30,0.497,1.56
BRB,North America,Barbados,2020-10-01,1.988,1.56
BRB,North America,Barbados,2020-10-02,1.491,1.56
BRB,North America,Barbados,2020-10-03,2.983,1.56
BRB,North America,Barbados,2020-10-04,4.474,1.56
BRB,North America,Barbados,2020-10-05,4.971,1.56
BRB,North America,Barbados,2020-10-06,4.971,1.56
BRB,North America,Barbados,2020-10-07,6.463,1.56
BRB,North America,Barbados,2020-10-08,4.971,1.56
BRB,North America,Barbados,2020-10-09,5.468,1.56
BRB,North America,Barbados,2020-10-10,4.971,1.56
BRB,North America,Barbados,2020-10-11,4.474,1.56
BRB,North America,Barbados,2020-10-12,3.977,1.56
BRB,North America,Barbados,2020-10-13,4.971,1.56
BRB,North America,Barbados,2020-10-14,5.965,1.56
BRB,North America,Barbados,2020-10-15,7.457,1.56
BRB,North America,Barbados,2020-10-16,7.457,1.56
BRB,North America,Barbados,2020-10-17,6.463,1.56
BRB,North America,Barbados,2020-10-18,6.463,1.56
BRB,North America,Barbados,2020-10-19,6.96,1.56
BRB,North America,Barbados,2020-10-20,5.965,1.56
BRB,North America,Barbados,2020-10-21,3.48,1.56
BRB,North America,Barbados,2020-10-22,2.983,1.56
BRB,North America,Barbados,2020-10-23,3.48,1.56
BRB,North America,Barbados,2020-10-24,3.977,1.56
BRB,North America,Barbados,2020-10-25,2.983,1.56
BRB,North America,Barbados,2020-10-26,5.468,1.56
BRB,North America,Barbados,2020-10-27,5.468,1.56
BRB,North America,Barbados,2020-10-28,5.965,1.56
BRB,North America,Barbados,2020-10-29,4.971,1.56
BRB,North America,Barbados,2020-10-30,4.971,1.56
BRB,North America,Barbados,2020-10-31,4.971,1.56
BRB,North America,Barbados,2020-11-01,4.971,1.56
BRB,North America,Barbados,2020-11-02,2.486,1.56
BRB,North America,Barbados,2020-11-03,2.486,1.56
BRB,North America,Barbados,2020-11-04,2.486,1.56
BRB,North America,Barbados,2020-11-05,2.486,1.56
BRB,North America,Barbados,2020-11-06,2.983,1.56
BRB,North America,Barbados,2020-11-07,2.486,1.56
BRB,North America,Barbados,2020-11-08,2.486,1.56
BRB,North America,Barbados,2020-11-09,2.486,1.56
BRB,North America,Barbados,2020-11-10,2.486,1.56
BRB,North America,Barbados,2020-11-11,4.971,1.56
BRB,North America,Barbados,2020-11-12,4.971,1.56
BRB,North America,Barbados,2020-11-13,3.48,1.56
BRB,North America,Barbados,2020-11-14,3.48,1.56
BRB,North America,Barbados,2020-11-15,3.977,1.56
BRB,North America,Barbados,2020-11-16,3.48,1.56
BRB,North America,Barbados,2020-11-17,3.48,1.56
BRB,North America,Barbados,2020-11-18,1.491,1.56
BRB,North America,Barbados,2020-11-19,1.988,1.56
BRB,North America,Barbados,2020-11-20,1.988,1.56
BRB,North America,Barbados,2020-11-21,2.983,1.56
BRB,North America,Barbados,2020-11-22,4.474,1.56
BRB,North America,Barbados,2020-11-23,4.971,1.56
BRB,North America,Barbados,2020-11-24,5.965,1.56
BRB,North America,Barbados,2020-11-25,5.468,1.56
BRB,North America,Barbados,2020-11-26,6.463,1.56
BRB,North America,Barbados,2020-11-27,8.451,1.56
BRB,North America,Barbados,2020-11-28,7.457,1.56
BRB,North America,Barbados,2020-11-29,7.954,1.56
BRB,North America,Barbados,2020-11-30,7.954,1.56
BRB,North America,Barbados,2020-12-01,7.954,1.56
BRB,North America,Barbados,2020-12-02,7.954,1.56
BRB,North America,Barbados,2020-12-03,7.457,1.56
BRB,North America,Barbados,2020-12-04,6.96,1.56
BRB,North America,Barbados,2020-12-05,7.457,1.56
BRB,North America,Barbados,2020-12-06,4.971,1.56
BRB,North America,Barbados,2020-12-07,5.468,1.56
BRB,North America,Barbados,2020-12-08,5.468,1.56
BRB,North America,Barbados,2020-12-09,5.468,1.56
BRB,North America,Barbados,2020-12-10,4.971,1.56
BRB,North America,Barbados,2020-12-11,3.977,1.56
BRB,North America,Barbados,2020-12-12,3.48,1.56
BRB,North America,Barbados,2020-12-13,3.48,1.56
BRB,North America,Barbados,2020-12-14,4.474,1.56
BRB,North America,Barbados,2020-12-15,3.977,1.56
BRB,North America,Barbados,2020-12-16,5.468,1.56
BRB,North America,Barbados,2020-12-17,6.96,1.56
BRB,North America,Barbados,2020-12-18,7.457,1.56
BRB,North America,Barbados,2020-12-19,7.457,1.56
BRB,North America,Barbados,2020-12-20,7.457,1.56
BRB,North America,Barbados,2020-12-21,12.428,1.56
BRB,North America,Barbados,2020-12-22,14.914,1.56
BRB,North America,Barbados,2020-12-23,13.919,1.56
BRB,North America,Barbados,2020-12-24,19.885,1.56
BRB,North America,Barbados,2020-12-25,19.885,1.56
